Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
163_080,0.744343,0.281849,0.281919,0.000098,-0.000088,0.000114,0.744491,0.281902,0.000048,0.000190,0.000158,0.744398,-0.000109,0.000074,0.000022,0.239220,0.000168,-0.000100,0.239266,-0.000117,0.239266
163_081,0.758100,0.287819,0.287828,0.000097,-0.000098,0.000091,0.757852,0.287793,0.000172,0.000260,0.000209,0.757923,-0.000170,0.000339,0.000095,0.242920,0.000170,-0.000074,0.242904,-0.000138,0.242904
163_082,0.769182,0.292482,0.292437,0.000031,-0.000245,0.000058,0.769392,0.292453,-0.000016,0.000162,0.000284,0.769305,-0.000315,0.000093,0.000043,0.245935,0.000253,-0.000213,0.245901,-0.000275,0.245901
163_083,0.783210,0.298723,0.298741,-0.000303,-0.000195,0.000131,0.783324,0.298744,-0.000038,-0.000062,0.000320,0.783341,-0.000314,0.000219,0.000447,0.249690,0.000226,-0.000135,0.249703,-0.000226,0.249683
163_084,0.796122,0.304270,0.304322,-0.000754,-0.000323,0.000627,0.796036,0.304293,-0.000540,-0.000677,0.000408,0.796113,-0.000379,-0.000458,0.000848,0.253102,0.000331,-0.000268,0.253117,-0.000311,0.253133
163_085,0.809899,0.310306,0.310326,-0.000258,-0.000210,0.000264,0.810017,0.310322,-0.000163,-0.000153,0.000239,0.810064,-0.000269,-0.000051,0.000380,0.256709,0.000187,-0.000164,0.256716,-0.000202,0.256717
163_086,0.824021,0.316769,0.316734,-0.000048,-0.000015,0.000316,0.824006,0.316766,-0.000233,0.000116,0.000109,0.823933,-0.000084,-0.000006,0.000148,0.260522,0.000087,-0.000008,0.260519,-0.000057,0.260487
163_087,0.836798,0.322543,0.322460,-0.000173,-0.000063,0.000191,0.836921,0.322485,-0.000162,0.000005,0.000165,0.836650,-0.000161,0.000032,0.000232,0.263874,0.000081,-0.000003,0.263818,-0.000084,0.263819
163_088,0.851110,0.328765,0.328709,-0.000151,-0.000061,0.000485,0.851457,0.328808,-0.000348,0.000022,0.000136,0.851370,-0.000132,-0.000305,0.000162,0.267473,0.000135,-0.000062,0.267484,-0.000127,0.267444
163_089,0.866687,0.335976,0.335991,-0.000125,0.000006,0.000474,0.866559,0.335907,-0.000344,0.000031,0.000070,0.866811,-0.000053,-0.000282,0.000223,0.271610,0.000061,-0.000002,0.271560,-0.000051,0.271590
163_090,0.880914,0.342306,0.342366,-0.000174,-0.000128,0.000703,0.880639,0.342314,-0.000590,-0.000028,0.000224,0.880858,-0.000203,-0.000475,0.000268,0.275069,0.000133,-0.000063,0.275076,-0.000111,0.275082
163_091,0.895061,0.348614,0.348611,-0.000616,-0.000237,0.000797,0.894976,0.348504,-0.000815,-0.000491,0.000271,0.894838,-0.000273,-0.000666,0.000625,0.278621,0.000242,-0.000207,0.278527,-0.000240,0.278607
163_092,0.910550,0.355985,0.355990,-0.000671,-0.000221,0.000501,0.910517,0.355970,-0.000384,-0.000632,0.000306,0.910578,-0.000262,-0.000349,0.000811,0.282699,0.000274,-0.000211,0.282680,-0.000252,0.282679
163_093,0.926458,0.363381,0.363348,-0.001013,-0.000419,0.000599,0.926289,0.363264,-0.000665,-0.000982,0.000439,0.926248,-0.000447,-0.000642,0.000955,0.286566,0.000297,-0.000283,0.286513,-0.000313,0.286557
163_094,0.940570,0.369985,0.370052,-0.000633,-0.000216,0.000322,0.940457,0.369993,-0.000244,-0.000664,0.000273,0.940592,-0.000227,-0.000205,0.000750,0.290123,0.000221,-0.000174,0.290128,-0.000184,0.290137
163_095,0.955185,0.376983,0.376945,-0.000367,-0.000137,0.000214,0.955517,0.377016,0.000029,-0.000405,0.000186,0.955368,-0.000122,0.000009,0.000575,0.293766,0.000156,-0.000125,0.293789,-0.000122,0.293740
163_096,0.974874,0.386200,0.386297,0.000520,0.000066,-0.000144,0.975007,0.386288,0.000224,0.000667,0.000002,0.975038,0.000009,0.000409,-0.000434,0.298466,0.000031,0.000015,0.298515,-0.000021,0.298537
163_097,0.990810,0.393758,0.393801,0.000568,0.000158,0.000117,0.990776,0.393805,0.000163,0.000616,-0.000037,0.990979,0.000120,0.000234,-0.000285,0.302331,-0.000044,0.000119,0.302366,0.000087,0.302347
163_098,1.004792,0.400461,0.400397,0.000302,0.000210,0.000389,1.005168,0.400498,-0.000240,0.000479,-0.000110,1.004887,0.000127,-0.000037,-0.000155,0.305678,-0.000088,0.000167,0.305690,0.000108,0.305644
163_099,1.023165,0.409323,0.409362,0.000859,0.000491,-0.000325,1.022974,0.409345,0.000446,0.001052,-0.000388,1.023128,0.000411,0.000555,-0.000807,0.309926,-0.000257,0.000318,0.309936,0.000276,0.309935
163_100,1.041649,0.418404,0.418441,0.001261,0.000707,-0.001238,1.041504,0.418362,0.001399,0.001321,-0.000661,1.041628,0.000704,0.001480,-0.001079,0.314331,-0.000386,0.000413,0.314303,0.000419,0.314318
036_001,0.050459,0.016493,0.016557,-0.000461,0.000182,0.000385,0.049378,0.016358,-0.000498,-0.000193,0.000100,0.050613,-0.000092,-0.000077,0.000486,0.016936,0.000499,-0.000329,0.017003,-0.000399,0.017063
036_002,0.055475,0.018796,0.018718,-0.000365,-0.000013,0.000603,0.055839,0.018799,-0.000185,-0.000537,0.000072,0.055795,0.000105,-0.000402,0.000664,0.018179,0.000430,-0.000404,0.018212,-0.000299,0.018201
036_003,0.061291,0.021404,0.021300,0.000096,0.000041,0.000065,0.062205,0.021397,0.000391,0.000014,0.000038,0.061462,0.000151,0.000163,0.000167,0.019578,0.000425,-0.000391,0.019630,-0.000280,0.019618
036_004,0.064428,0.022325,0.022277,-0.000069,0.000142,-0.000189,0.065915,0.022450,0.000378,0.000080,-0.000032,0.064646,0.000145,0.000378,0.000177,0.020398,0.000376,-0.000328,0.020478,-0.000292,0.020427
036_005,0.073720,0.025304,0.025260,-0.000098,-0.000024,0.000230,0.074483,0.025343,-0.000163,-0.000029,0.000030,0.073817,-0.000021,-0.000168,0.000138,0.021546,0.000334,-0.000335,0.021546,-0.000328,0.021556
036_006,0.078007,0.026862,0.026838,-0.000155,-0.000134,0.000353,0.077937,0.026823,-0.000438,-0.000093,0.000107,0.077846,-0.000169,-0.000322,0.000169,0.022549,0.000376,-0.000426,0.022539,-0.000437,0.022533
036_007,0.081258,0.028297,0.028162,-0.000194,-0.000220,0.000301,0.081956,0.028231,-0.000408,-0.000087,0.000173,0.081042,-0.000218,-0.000352,0.000270,0.023475,0.000411,-0.000452,0.023390,-0.000465,0.023388
036_008,0.085204,0.029911,0.029845,-0.000120,-0.000194,0.000049,0.085559,0.029931,-0.000222,0.000048,0.000165,0.084971,-0.000218,-0.000073,0.000169,0.024639,0.000395,-0.000422,0.024585,-0.000447,0.024574
036_009,0.089019,0.031606,0.031555,-0.000076,-0.000062,-0.000042,0.089769,0.031680,0.000014,0.000060,0.000077,0.089531,-0.000065,0.000119,0.000233,0.025910,0.000327,-0.000343,0.025863,-0.000359,0.025815
036_010,0.093415,0.033119,0.033116,0.000210,0.000064,-0.000053,0.093110,0.033063,0.000080,0.000210,-0.000049,0.093220,0.000136,0.000005,-0.000063,0.026760,0.000276,-0.000264,0.026715,-0.000230,0.026731
036_011,0.096811,0.034368,0.034317,0.000458,0.000186,-0.000160,0.096273,0.034219,0.000350,0.000377,-0.000086,0.095966,0.000289,0.000184,-0.000151,0.027669,0.000280,-0.000189,0.027582,-0.000169,0.027665
036_012,0.101378,0.036213,0.036155,0.000184,-0.000107,0.000025,0.101090,0.036074,0.000173,0.000117,0.000182,0.100636,-0.000052,0.000045,0.000047,0.028849,0.000478,-0.000382,0.028766,-0.000394,0.028863
036_013,0.104856,0.037550,0.037495,0.000295,-0.000060,0.000039,0.104517,0.037429,0.000146,0.000229,0.000111,0.104189,0.000013,0.000056,-0.000055,0.029894,0.000439,-0.000346,0.029816,-0.000361,0.029921
036_014,0.108625,0.038644,0.038544,0.000207,-0.000017,0.000086,0.108769,0.038505,-0.000041,0.000290,0.000097,0.108077,-0.000047,0.000081,-0.000036,0.030760,0.000440,-0.000374,0.030639,-0.000433,0.030721
036_015,0.112514,0.040102,0.039989,0.000437,0.000142,-0.000197,0.112560,0.039934,0.000273,0.000535,-0.000024,0.111907,0.000101,0.000387,-0.000255,0.031931,0.000279,-0.000198,0.031819,-0.000261,0.031890
036_016,0.115797,0.041327,0.041269,0.000559,0.000159,-0.000373,0.115941,0.041228,0.000440,0.000570,-0.000162,0.115374,0.000241,0.000385,-0.000436,0.033089,0.000178,-0.000173,0.033019,-0.000146,0.033070
036_017,0.119039,0.042553,0.042544,0.000450,0.000056,-0.000279,0.119293,0.042500,0.000336,0.000429,-0.000080,0.119021,0.000131,0.000292,-0.000343,0.034042,0.000230,-0.000243,0.034007,-0.000203,0.034029
036_018,0.122065,0.043521,0.043502,0.000455,-0.000007,-0.000190,0.122367,0.043504,0.000256,0.000424,-0.000014,0.122305,0.000059,0.000244,-0.000343,0.034913,0.000322,-0.000335,0.034897,-0.000290,0.034903
036_019,0.127112,0.045527,0.045497,0.000156,-0.000057,-0.000021,0.127226,0.045423,0.000075,0.000227,0.000159,0.126951,-0.000130,0.000241,-0.000008,0.036492,0.000362,-0.000287,0.036400,-0.000373,0.036491
036_020,0.130012,0.046559,0.046516,0.000127,-0.000051,-0.000117,0.130223,0.046442,0.000189,0.000208,0.000161,0.129847,-0.000128,0.000362,0.000026,0.037441,0.000309,-0.000221,0.037349,-0.000312,0.037443
036_021,0.132649,0.047473,0.047399,0.000037,0.000043,-0.000280,0.132794,0.047337,0.000343,0.000179,0.000090,0.132291,-0.000059,0.000578,0.000090,0.038312,0.000234,-0.000145,0.038210,-0.000232,0.038293
036_022,0.136392,0.048715,0.048662,0.000040,-0.000123,-0.000279,0.136549,0.048697,0.000360,0.000050,0.000147,0.136196,-0.000122,0.000376,0.000051,0.039369,0.000222,-0.000215,0.039355,-0.000198,0.039361
036_023,0.139664,0.049695,0.049776,0.000235,-0.000033,-0.000214,0.139466,0.049708,0.000492,0.000071,0.000066,0.139458,0.000058,0.000317,-0.000031,0.040200,0.000182,-0.000135,0.040223,-0.000091,0.040259
036_024,0.143959,0.051130,0.051242,0.000163,-0.000051,-0.000086,0.143899,0.051182,0.000333,0.000001,0.000061,0.144016,0.000040,0.000153,-0.000013,0.041444,0.000191,-0.000157,0.041497,-0.000120,0.041521
036_025,0.148257,0.052328,0.052561,0.000296,0.000004,-0.000285,0.147841,0.052478,0.000417,0.000083,-0.000049,0.148304,0.000125,0.000326,-0.000157,0.042670,0.000115,-0.000119,0.042765,-0.000074,0.042816
036_026,0.151469,0.053504,0.053710,0.000475,0.000067,-0.000591,0.151119,0.053660,0.000704,0.000307,-0.000113,0.151493,0.000178,0.000620,-0.000370,0.043768,0.000072,-0.000061,0.043863,-0.000038,0.043893
036_027,0.154916,0.054908,0.054990,0.000493,0.000110,-0.000704,0.154853,0.054980,0.000618,0.000494,-0.000155,0.155152,0.000103,0.000784,-0.000475,0.045013,0.000064,-0.000077,0.045030,-0.000108,0.045019
036_028,0.159241,0.056272,0.056327,0.000335,0.000041,-0.000617,0.158966,0.056349,0.000539,0.000338,-0.000089,0.159206,0.000053,0.000664,-0.000342,0.046278,0.000167,-0.000167,0.046303,-0.000195,0.046285
036_029,0.162405,0.057485,0.057426,0.000352,0.000035,-0.000627,0.162415,0.057487,0.000733,0.000327,-0.000029,0.162291,0.000051,0.000693,-0.000260,0.047254,0.000139,-0.000123,0.047238,-0.000132,0.047199
036_030,0.166477,0.058794,0.058807,0.000287,0.000051,-0.000743,0.166528,0.058833,0.000865,0.000300,-0.000014,0.166575,0.000076,0.000893,-0.000142,0.048486,0.000167,-0.000145,0.048509,-0.000128,0.048484
036_031,0.170699,0.060251,0.060244,0.000291,0.000010,-0.000816,0.170563,0.060247,0.000920,0.000297,0.000018,0.170607,0.000014,0.000919,-0.000213,0.049865,0.000200,-0.000175,0.049864,-0.000174,0.049856
036_032,0.173068,0.060971,0.060971,0.000297,0.000083,-0.000986,0.173023,0.060942,0.001081,0.000324,-0.000073,0.173079,0.000078,0.001087,-0.000194,0.050690,0.000167,-0.000149,0.050657,-0.000148,0.050696
036_033,0.177280,0.062188,0.062178,0.000407,0.000046,-0.000811,0.177363,0.062142,0.001083,0.000498,0.000071,0.177419,-0.000003,0.001018,-0.000237,0.051827,0.000264,-0.000194,0.051788,-0.000208,0.051815
036_034,0.181515,0.063537,0.063401,0.000536,-0.000055,-0.000697,0.181741,0.063428,0.000980,0.000597,0.000167,0.181481,-0.000100,0.000917,-0.000349,0.053051,0.000360,-0.000278,0.052982,-0.000314,0.052976
036_035,0.186788,0.064999,0.064868,0.000262,-0.000110,-0.000492,0.187048,0.064911,0.000720,0.000335,0.000216,0.186910,-0.000139,0.000650,-0.000124,0.054435,0.000376,-0.000281,0.054372,-0.000294,0.054349
036_036,0.191311,0.066526,0.066394,0.000346,0.000011,-0.000462,0.191613,0.066450,0.000704,0.000434,0.000092,0.191403,-0.000014,0.000595,-0.000217,0.055912,0.000301,-0.000207,0.055862,-0.000228,0.055834
036_037,0.196225,0.067827,0.067852,0.000154,-0.000146,-0.000494,0.196181,0.067839,0.000587,0.000207,0.000174,0.196371,-0.000131,0.000601,-0.000071,0.057235,0.000354,-0.000316,0.057230,-0.000340,0.057247
036_038,0.199836,0.069094,0.069108,0.000022,-0.000269,-0.000370,0.199730,0.069098,0.000478,0.000058,0.000277,0.199823,-0.000240,0.000471,0.000084,0.058368,0.000480,-0.000455,0.058370,-0.000458,0.058389
036_039,0.204029,0.070397,0.070417,-0.000044,-0.000227,-0.000376,0.203912,0.070443,0.000471,0.000004,0.000244,0.204079,-0.000234,0.000514,0.000160,0.059754,0.000431,-0.000405,0.059778,-0.000433,0.059763
036_040,0.207904,0.071481,0.071498,-0.000224,-0.000277,-0.000157,0.207802,0.071544,0.000213,-0.000173,0.000283,0.207914,-0.000303,0.000292,0.000282,0.060897,0.000479,-0.000454,0.060946,-0.000492,0.060917
036_041,0.212775,0.073004,0.073056,-0.000261,-0.000209,-0.000320,0.212665,0.073026,0.000356,-0.000156,0.000208,0.212910,-0.000260,0.000433,0.000354,0.062368,0.000449,-0.000429,0.062365,-0.000474,0.062398
036_042,0.216788,0.074242,0.074276,-0.000326,-0.000237,-0.000294,0.216660,0.074266,0.000317,-0.000209,0.000235,0.216810,-0.000285,0.000446,0.000360,0.063710,0.000415,-0.000385,0.063713,-0.000420,0.063716
036_043,0.222596,0.076022,0.076159,-0.000270,-0.000201,0.000077,0.222124,0.076015,0.000218,-0.000253,0.000309,0.222339,-0.000221,0.000382,0.000531,0.065063,0.000390,-0.000287,0.065060,-0.000326,0.065156
036_044,0.228603,0.077837,0.077910,-0.000360,-0.000192,0.000012,0.228197,0.077754,0.000306,-0.000328,0.000336,0.228149,-0.000222,0.000484,0.000669,0.066779,0.000402,-0.000255,0.066739,-0.000312,0.066850
036_045,0.232156,0.079126,0.079166,-0.000432,-0.000206,0.000012,0.231792,0.079054,0.000297,-0.000389,0.000330,0.231737,-0.000233,0.000466,0.000730,0.068079,0.000373,-0.000239,0.068056,-0.000307,0.068115
036_046,0.236283,0.080587,0.080698,-0.000453,-0.000252,-0.000061,0.236082,0.080693,0.000324,-0.000517,0.000277,0.236395,-0.000237,0.000287,0.000656,0.069346,0.000305,-0.000198,0.069446,-0.000254,0.069433
036_047,0.241348,0.082105,0.082240,-0.000498,-0.000170,0.000005,0.241150,0.082209,0.000357,-0.000526,0.000243,0.241677,-0.000165,0.000317,0.000786,0.070835,0.000231,-0.000096,0.070919,-0.000143,0.070924
036_048,0.246479,0.083685,0.083799,-0.000362,-0.000175,-0.000056,0.246517,0.083791,0.000425,-0.000393,0.000239,0.246750,-0.000176,0.000413,0.000629,0.072447,0.000218,-0.000095,0.072526,-0.000137,0.072531
036_049,0.249857,0.084932,0.085079,-0.000270,-0.000112,-0.000165,0.249890,0.085066,0.000457,-0.000347,0.000117,0.250243,-0.000085,0.000378,0.000526,0.073683,0.000106,-0.000026,0.073780,-0.000058,0.073766
036_050,0.255114,0.086980,0.086925,-0.000269,-0.000060,-0.000059,0.255527,0.086899,0.000281,-0.000166,0.000134,0.255157,-0.000093,0.000470,0.000583,0.075278,0.000067,-0.000033,0.075222,-0.000081,0.075241
036_051,0.261220,0.088931,0.088922,-0.000231,-0.000039,-0.000156,0.261328,0.088860,0.000327,-0.000108,0.000114,0.261030,-0.000067,0.000517,0.000485,0.077056,0.000043,-0.000019,0.076998,-0.000055,0.077052
036_052,0.266312,0.090396,0.090304,-0.000204,0.000015,-0.000222,0.266232,0.090239,0.000463,-0.000168,0.000063,0.265905,0.000011,0.000551,0.000540,0.078520,0.000038,0.000002,0.078443,-0.000044,0.078475
036_053,0.271133,0.091971,0.091911,-0.000062,0.000020,-0.000110,0.270881,0.091808,0.000473,-0.000033,0.000072,0.270718,0.000035,0.000537,0.000469,0.080038,0.000005,0.000029,0.079964,0.000009,0.080042
036_054,0.275886,0.093526,0.093573,-0.000047,-0.000005,-0.000117,0.275739,0.093576,0.000326,-0.000054,0.000014,0.276028,0.000029,0.000194,0.000209,0.081539,0.000004,0.000041,0.081556,0.000054,0.081582
036_055,0.280779,0.095133,0.095294,-0.000103,-0.000043,0.000232,0.280106,0.095162,0.000072,-0.000226,0.000047,0.280517,0.000011,-0.000116,0.000309,0.083029,0.000029,0.000039,0.083065,0.000035,0.083124
036_056,0.285539,0.096796,0.096963,0.000063,-0.000065,0.000099,0.284831,0.096823,0.000261,-0.000064,0.000080,0.285224,-0.000005,0.000030,0.000187,0.084382,0.000024,0.000043,0.084399,0.000049,0.084488
036_057,0.290862,0.098615,0.098716,-0.000083,-0.000035,0.000207,0.290648,0.098668,0.000043,-0.000204,0.000052,0.290747,0.000007,-0.000087,0.000296,0.086072,0.000014,0.000044,0.086084,0.000046,0.086140
036_058,0.297195,0.100899,0.100864,-0.000079,-0.000037,0.000170,0.297277,0.100867,-0.000042,0.000070,0.000076,0.297110,-0.000075,0.000072,0.000107,0.088051,0.000102,-0.000038,0.088026,-0.000080,0.088068
036_059,0.301138,0.102243,0.102213,-0.000053,-0.000089,0.000140,0.301103,0.102191,0.000005,0.000062,0.000113,0.301148,-0.000112,0.000072,0.000112,0.089412,0.000130,-0.000072,0.089353,-0.000106,0.089398
036_060,0.306488,0.104175,0.104138,-0.000252,-0.000363,0.000372,0.306405,0.104118,-0.000272,-0.000192,0.000364,0.306601,-0.000356,-0.000242,0.000330,0.091171,0.000389,-0.000360,0.091139,-0.000370,0.091194
036_061,0.312951,0.106448,0.106470,-0.000313,-0.000362,0.000379,0.312878,0.106432,-0.000189,-0.000289,0.000411,0.313138,-0.000377,-0.000165,0.000505,0.093234,0.000429,-0.000361,0.093223,-0.000391,0.093305
036_062,0.317824,0.108086,0.108065,-0.000645,-0.000392,0.000478,0.317964,0.108083,-0.000264,-0.000637,0.000454,0.317960,-0.000413,-0.000237,0.000816,0.095002,0.000421,-0.000363,0.094991,-0.000393,0.095013
036_063,0.322931,0.109979,0.109809,-0.000537,-0.000397,0.000464,0.323523,0.109879,-0.000309,-0.000451,0.000450,0.322981,-0.000414,-0.000237,0.000670,0.096634,0.000464,-0.000436,0.096575,-0.000427,0.096578
036_064,0.328975,0.111879,0.111887,-0.000627,-0.000425,0.000581,0.328748,0.111813,-0.000352,-0.000659,0.000453,0.328716,-0.000408,-0.000297,0.000839,0.098372,0.000436,-0.000394,0.098331,-0.000423,0.098346
036_065,0.333525,0.113355,0.113358,-0.000528,-0.000434,0.000481,0.333202,0.113272,-0.000244,-0.000521,0.000483,0.333288,-0.000424,-0.000189,0.000754,0.099825,0.000415,-0.000346,0.099774,-0.000378,0.099818
036_066,0.339523,0.115339,0.115359,-0.000528,-0.000401,0.000442,0.339479,0.115344,-0.000247,-0.000457,0.000492,0.339447,-0.000441,-0.000124,0.000703,0.101691,0.000434,-0.000327,0.101708,-0.000404,0.101686
036_067,0.344787,0.117147,0.117201,-0.000427,-0.000322,0.000312,0.344564,0.117092,-0.000124,-0.000369,0.000364,0.344411,-0.000317,-0.000049,0.000612,0.103576,0.000360,-0.000282,0.103581,-0.000325,0.103587
036_068,0.350102,0.118938,0.118979,-0.000413,-0.000300,0.000080,0.349888,0.118875,0.000056,-0.000305,0.000344,0.349755,-0.000306,0.000153,0.000506,0.105207,0.000357,-0.000271,0.105169,-0.000344,0.105204
036_069,0.355388,0.120657,0.120728,-0.000612,-0.000434,0.000357,0.354924,0.120603,-0.000206,-0.000588,0.000426,0.354876,-0.000391,-0.000205,0.000774,0.106844,0.000416,-0.000373,0.106829,-0.000412,0.106864
036_070,0.361388,0.122973,0.122931,-0.000494,-0.000347,0.000337,0.361198,0.122873,-0.000210,-0.000412,0.000332,0.361106,-0.000319,-0.000188,0.000609,0.108785,0.000370,-0.000335,0.108756,-0.000353,0.108755
036_071,0.366604,0.124755,0.124718,-0.000617,-0.000328,0.000289,0.366535,0.124672,-0.000255,-0.000468,0.000373,0.366331,-0.000383,-0.000092,0.000685,0.110526,0.000369,-0.000283,0.110514,-0.000363,0.110520
036_072,0.373162,0.126968,0.127018,-0.000507,-0.000287,0.000183,0.372875,0.126932,-0.000181,-0.000390,0.000330,0.373059,-0.000340,-0.000026,0.000520,0.112574,0.000290,-0.000205,0.112534,-0.000289,0.112590
036_073,0.380001,0.129260,0.129338,-0.000543,-0.000352,0.000390,0.379707,0.129282,-0.000326,-0.000442,0.000369,0.379960,-0.000376,-0.000224,0.000618,0.114790,0.000267,-0.000210,0.114791,-0.000279,0.114829
036_074,0.385884,0.131333,0.131423,-0.000629,-0.000426,0.000554,0.385495,0.131321,-0.000435,-0.000548,0.000432,0.385861,-0.000425,-0.000354,0.000735,0.116673,0.000273,-0.000235,0.116646,-0.000282,0.116716
036_075,0.393217,0.134361,0.134403,-0.000151,-0.000153,0.000104,0.393011,0.134369,0.000047,0.000018,0.000194,0.393338,-0.000188,0.000146,0.000218,0.119348,0.000124,-0.000041,0.119331,-0.000102,0.119367
036_076,0.398854,0.136434,0.136436,-0.000058,-0.000019,0.000052,0.398666,0.136399,0.000049,0.000058,0.000088,0.398705,-0.000049,0.000098,0.000131,0.121219,0.000008,0.000073,0.121186,0.000013,0.121222
036_077,0.405645,0.138930,0.138933,0.000055,0.000060,0.000177,0.405454,0.138882,-0.000117,0.000225,-0.000001,0.405576,0.000020,-0.000034,-0.000003,0.123427,-0.000018,0.000116,0.123359,0.000030,0.123401
036_078,0.412414,0.141186,0.141234,-0.000108,0.000015,0.000127,0.412137,0.141164,-0.000042,0.000014,0.000008,0.412366,-0.000030,0.000009,0.000172,0.125420,0.000021,0.000049,0.125414,-0.000013,0.125458
036_079,0.420112,0.143959,0.143946,-0.000379,-0.000133,0.000542,0.419988,0.143950,-0.000363,-0.000360,0.000166,0.420106,-0.000163,-0.000314,0.000557,0.127902,0.000082,-0.000006,0.127926,-0.000047,0.127890
036_080,0.425864,0.145987,0.146011,-0.000283,-0.000140,0.000391,0.425465,0.145947,-0.000221,-0.000256,0.000177,0.425676,-0.000155,-0.000206,0.000491,0.129705,0.000053,0.000019,0.129706,-0.000007,0.129726
