Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
172_048,0.351812,0.131205,0.131186,0.000050,0.000071,0.000152,0.351841,0.131207,-0.000110,0.000054,-0.000051,0.351767,0.000079,-0.000088,-0.000012,0.132628,-0.000020,0.000054,0.132636,0.000038,0.132611
172_049,0.359402,0.133945,0.133935,-0.000049,-0.000010,0.000150,0.359378,0.133937,-0.000144,-0.000016,0.000031,0.359397,-0.000034,-0.000119,0.000045,0.135250,0.000029,-0.000003,0.135253,-0.000032,0.135241
172_050,0.369008,0.137023,0.137123,0.000313,0.000246,-0.000018,0.368705,0.137023,0.000069,0.000327,-0.000230,0.368734,0.000223,0.000107,-0.000265,0.138096,-0.000144,0.000177,0.138085,0.000149,0.138142
172_051,0.378057,0.139862,0.139859,0.000017,0.000244,-0.000092,0.378084,0.139877,0.000072,0.000023,-0.000255,0.377935,0.000247,0.000082,-0.000039,0.140808,-0.000231,0.000233,0.140815,0.000222,0.140810
172_052,0.387839,0.143216,0.143147,0.000108,0.000135,-0.000006,0.387834,0.143206,0.000047,0.000165,-0.000115,0.387527,0.000109,0.000100,-0.000022,0.143788,-0.000110,0.000148,0.143769,0.000107,0.143752
172_053,0.398102,0.146531,0.146531,0.000148,0.000198,0.000107,0.398117,0.146534,-0.000117,0.000183,-0.000204,0.397946,0.000179,-0.000086,-0.000147,0.146749,-0.000047,0.000064,0.146757,0.000027,0.146752
172_054,0.407332,0.149823,0.149819,0.000009,0.000276,-0.000015,0.407340,0.149841,0.000043,0.000008,-0.000268,0.407225,0.000265,0.000075,0.000030,0.149696,-0.000154,0.000149,0.149702,0.000137,0.149695
172_055,0.417777,0.153414,0.153406,0.000208,0.000269,-0.000068,0.417785,0.153412,0.000165,0.000214,-0.000242,0.417747,0.000269,0.000172,-0.000123,0.152873,-0.000142,0.000169,0.152876,0.000161,0.152869
172_056,0.427292,0.156541,0.156587,0.000178,0.000320,-0.000127,0.426947,0.156552,0.000109,0.000281,-0.000293,0.426917,0.000253,0.000203,-0.000223,0.155637,-0.000111,0.000149,0.155648,0.000098,0.155659
172_057,0.437310,0.160044,0.160072,0.000143,0.000189,0.000091,0.437230,0.160061,-0.000036,0.000197,-0.000159,0.437194,0.000166,-0.000031,-0.000074,0.158666,-0.000044,0.000089,0.158669,0.000059,0.158696
172_058,0.445918,0.163028,0.162989,0.000153,0.000238,0.000036,0.445895,0.163049,0.000022,0.000215,-0.000177,0.445615,0.000200,0.000076,-0.000091,0.161256,-0.000076,0.000140,0.161268,0.000112,0.161240
172_059,0.456729,0.166823,0.166873,0.000282,0.000264,-0.000214,0.456713,0.166883,0.000217,0.000355,-0.000247,0.456708,0.000241,0.000293,-0.000249,0.164440,-0.000179,0.000191,0.164489,0.000178,0.164486
172_060,0.466082,0.170343,0.170364,0.000092,0.000197,-0.000064,0.466036,0.170354,0.000108,0.000117,-0.000159,0.466155,0.000166,0.000125,-0.000034,0.167480,-0.000143,0.000174,0.167496,0.000139,0.167503
172_061,0.479163,0.174781,0.174784,-0.000231,-0.000276,0.000285,0.479065,0.174781,-0.000270,-0.000188,0.000288,0.479019,-0.000300,-0.000246,0.000223,0.171092,0.000213,-0.000188,0.171099,-0.000214,0.171099
172_062,0.489055,0.178678,0.178715,-0.000110,0.000009,0.000152,0.489016,0.178668,-0.000092,-0.000072,0.000057,0.489264,-0.000047,-0.000043,0.000175,0.174247,0.000025,0.000030,0.174241,-0.000013,0.174255
172_063,0.501830,0.183027,0.182991,-0.000088,0.000101,-0.000105,0.501527,0.182977,0.000097,-0.000006,-0.000074,0.501501,0.000062,0.000152,0.000066,0.177702,-0.000129,0.000150,0.177675,0.000116,0.177689
172_064,0.513349,0.187529,0.187552,0.000145,0.000181,-0.000002,0.513312,0.187524,0.000110,0.000172,-0.000151,0.513378,0.000156,0.000085,-0.000038,0.181205,-0.000203,0.000220,0.181200,0.000203,0.181228
172_065,0.526347,0.192050,0.191979,0.000090,0.000259,0.000043,0.526482,0.192044,0.000048,0.000069,-0.000237,0.526072,0.000298,0.000070,0.000027,0.184725,-0.000273,0.000287,0.184718,0.000320,0.184692
172_066,0.537736,0.196076,0.196113,0.000014,0.000290,0.000115,0.537699,0.196068,-0.000067,0.000058,-0.000274,0.537820,0.000275,-0.000040,0.000011,0.187834,-0.000285,0.000299,0.187813,0.000289,0.187844
172_067,0.548104,0.200142,0.200153,0.000179,0.000248,-0.000072,0.548180,0.200094,0.000134,0.000263,-0.000226,0.548087,0.000233,0.000206,-0.000120,0.190938,-0.000230,0.000236,0.190898,0.000242,0.190938
172_068,0.561207,0.204676,0.204628,0.000158,0.000234,-0.000109,0.561183,0.204651,0.000153,0.000143,-0.000225,0.561214,0.000256,0.000196,-0.000072,0.194380,-0.000189,0.000199,0.194384,0.000203,0.194366
172_069,0.573942,0.209560,0.209541,0.000152,0.000151,-0.000261,0.573954,0.209552,0.000302,0.000156,-0.000133,0.573958,0.000150,0.000300,-0.000123,0.198086,-0.000137,0.000162,0.198083,0.000153,0.198069
172_070,0.586421,0.214291,0.214305,0.000229,0.000313,-0.000170,0.586058,0.214219,0.000242,0.000307,-0.000213,0.586338,0.000285,0.000345,-0.000100,0.201388,-0.000210,0.000283,0.201348,0.000252,0.201385
172_071,0.600682,0.219765,0.219798,0.000486,0.000619,-0.000450,0.600582,0.219744,0.000498,0.000506,-0.000580,0.600606,0.000591,0.000541,-0.000414,0.205310,-0.000442,0.000469,0.205286,0.000444,0.205328
172_072,0.611784,0.224319,0.224316,0.000121,0.000238,0.000143,0.611678,0.224303,-0.000115,0.000154,-0.000212,0.611509,0.000207,-0.000063,-0.000100,0.208552,-0.000108,0.000132,0.208544,0.000109,0.208552
172_073,0.626036,0.229662,0.229637,0.000114,0.000282,-0.000033,0.626137,0.229624,0.000049,0.000139,-0.000267,0.626071,0.000269,0.000093,-0.000108,0.212209,-0.000178,0.000191,0.212189,0.000183,0.212199
172_074,0.638851,0.234864,0.234836,0.000374,0.000453,-0.000387,0.639140,0.234890,0.000460,0.000417,-0.000442,0.639069,0.000458,0.000473,-0.000339,0.215865,-0.000350,0.000364,0.215884,0.000359,0.215857
172_075,0.653674,0.240483,0.240485,-0.000109,0.000044,0.000094,0.653666,0.240470,-0.000099,-0.000100,-0.000040,0.653621,0.000036,-0.000082,0.000115,0.219549,-0.000016,0.000022,0.219545,0.000018,0.219551
172_076,0.667030,0.245985,0.245987,-0.000123,0.000184,0.000340,0.667085,0.246004,-0.000275,-0.000141,-0.000179,0.666996,0.000200,-0.000319,0.000168,0.223370,-0.000121,0.000127,0.223393,0.000146,0.223395
172_077,0.684423,0.252714,0.252749,0.000166,0.000498,-0.000043,0.684400,0.252683,0.000075,0.000280,-0.000453,0.684097,0.000402,0.000245,-0.000106,0.227588,-0.000341,0.000377,0.227575,0.000316,0.227610
172_078,0.700214,0.259125,0.259112,-0.000110,0.000453,-0.000075,0.700259,0.259125,0.000141,-0.000079,-0.000427,0.700036,0.000429,0.000180,0.000162,0.231893,-0.000353,0.000381,0.231891,0.000361,0.231887
172_079,0.714299,0.265028,0.264942,-0.000105,0.000244,0.000217,0.714358,0.264988,-0.000119,-0.000067,-0.000214,0.713874,0.000215,-0.000087,0.000183,0.235660,-0.000273,0.000293,0.235633,0.000272,0.235598
172_080,0.729309,0.271048,0.271058,0.000433,0.000106,-0.000154,0.729238,0.271018,0.000352,0.000397,-0.000082,0.729160,0.000149,0.000277,-0.000295,0.239596,-0.000113,0.000134,0.239565,0.000167,0.239582
172_081,0.746431,0.278531,0.278519,-0.000109,0.000232,-0.000075,0.746341,0.278510,0.000109,-0.000037,-0.000208,0.746299,0.000207,0.000179,0.000087,0.244055,-0.000251,0.000264,0.244025,0.000261,0.244037
172_082,0.762559,0.285216,0.285142,-0.000022,0.000284,0.000057,0.762458,0.285183,0.000018,0.000086,-0.000232,0.762056,0.000231,0.000094,0.000077,0.248158,-0.000293,0.000328,0.248121,0.000303,0.248103
172_083,0.777640,0.292309,0.292310,-0.000106,0.000206,0.000029,0.777573,0.292275,0.000023,-0.000026,-0.000179,0.777663,0.000169,0.000061,0.000136,0.252353,-0.000303,0.000317,0.252305,0.000301,0.252325
172_084,0.793665,0.298899,0.298898,0.000314,0.000425,-0.000475,0.793628,0.298886,0.000460,0.000374,-0.000387,0.793600,0.000376,0.000515,-0.000348,0.256160,-0.000373,0.000403,0.256149,0.000364,0.256160
172_085,0.810192,0.306339,0.306308,-0.000095,0.000090,-0.000310,0.810163,0.306267,0.000205,0.000047,-0.000044,0.810134,0.000006,0.000345,0.000063,0.260519,-0.000081,0.000124,0.260474,0.000063,0.260497
172_086,0.826084,0.313331,0.313368,0.000350,0.000311,-0.000425,0.825931,0.313293,0.000490,0.000424,-0.000274,0.826068,0.000269,0.000574,-0.000262,0.264543,-0.000216,0.000241,0.264511,0.000214,0.264548
172_087,0.844458,0.321743,0.321865,-0.000372,0.000206,0.000154,0.844283,0.321732,-0.000086,-0.000322,-0.000187,0.844614,0.000175,-0.000038,0.000410,0.269218,-0.000260,0.000274,0.269209,0.000245,0.269286
172_088,0.864498,0.330603,0.330670,0.000089,0.000287,-0.000154,0.864443,0.330593,0.000254,0.000114,-0.000260,0.864663,0.000276,0.000266,-0.000001,0.274005,-0.000244,0.000255,0.273999,0.000248,0.274035
172_089,0.881178,0.338346,0.338362,-0.000183,0.000080,0.000144,0.881149,0.338303,0.000004,-0.000222,-0.000034,0.881204,0.000104,0.000025,0.000363,0.278227,-0.000062,0.000093,0.278198,0.000106,0.278225
172_090,0.900976,0.347798,0.347830,0.000322,0.000516,-0.000356,0.900779,0.347787,0.000417,0.000336,-0.000512,0.900840,0.000527,0.000385,-0.000313,0.283276,-0.000439,0.000435,0.283270,0.000449,0.283298
172_091,0.919092,0.356171,0.356156,-0.000461,-0.000062,0.000308,0.919006,0.356109,-0.000330,-0.000423,0.000086,0.918977,-0.000069,-0.000271,0.000469,0.287744,-0.000031,0.000057,0.287700,0.000055,0.287732
172_092,0.940029,0.366405,0.366446,-0.000475,0.000157,0.000345,0.940367,0.366519,-0.000295,-0.000391,-0.000073,0.940318,0.000085,-0.000165,0.000538,0.293062,-0.000154,0.000219,0.293127,0.000158,0.293093
172_093,0.962592,0.376884,0.376762,-0.000335,0.000034,0.000224,0.962858,0.376872,-0.000070,-0.000328,0.000028,0.962350,0.000014,-0.000080,0.000482,0.298604,-0.000102,0.000148,0.298610,0.000139,0.298545
172_094,0.991533,0.391417,0.391390,0.000822,0.000310,-0.000541,0.991457,0.391411,0.000502,0.000871,-0.000294,0.991303,0.000286,0.000550,-0.000865,0.305670,-0.000154,0.000169,0.305674,0.000153,0.305674
172_095,1.014589,0.403242,0.403175,0.000933,0.000484,-0.000627,1.014638,0.403246,0.000743,0.001017,-0.000362,1.014480,0.000417,0.000855,-0.000803,0.311436,-0.000265,0.000342,0.311444,0.000303,0.311401
172_096,1.041427,0.416379,0.416406,0.000437,0.000129,-0.000373,1.041051,0.416325,0.000390,0.000520,-0.000087,1.041270,0.000113,0.000478,-0.000430,0.317641,0.000023,0.000004,0.317616,-0.000013,0.317649
172_097,1.067024,0.428768,0.428850,0.000541,0.000335,-0.000272,1.066964,0.428817,0.000375,0.000706,-0.000189,1.067190,0.000232,0.000570,-0.000366,0.323366,-0.000135,0.000213,0.323390,0.000152,0.323423
172_098,1.096205,0.443596,0.443498,0.000412,0.000325,-0.000174,1.096168,0.443493,0.000375,0.000406,-0.000240,1.095911,0.000324,0.000424,-0.000196,0.329936,-0.000130,0.000179,0.329862,0.000186,0.329873
172_099,1.123985,0.457919,0.457822,-0.000025,0.000011,0.000010,1.124174,0.457956,0.000186,0.000016,0.000104,1.124017,-0.000021,0.000234,0.000254,0.336188,0.000083,-0.000018,0.336206,-0.000041,0.336139
172_100,1.152339,0.472410,0.472445,-0.000011,0.000122,-0.000035,1.152401,0.472430,0.000046,0.000052,-0.000071,1.152469,0.000106,0.000122,0.000047,0.342618,-0.000054,0.000088,0.342599,0.000076,0.342625
229_001,0.044469,0.001705,0.001705,0.000048,0.000001,-0.000048,0.044469,0.001705,0.000048,0.000048,-0.000001,0.044469,0.000001,0.000048,-0.000048,0.005404,0.000021,-0.000021,0.005404,-0.000021,0.005404
229_002,0.049854,0.002122,0.002133,-0.000012,-0.000001,0.000015,0.049578,0.002122,0.000054,0.000054,0.000005,0.049854,-0.000001,-0.000012,0.000015,0.006317,-0.000026,0.000015,0.006317,0.000015,0.006343
229_003,0.056071,0.002690,0.002690,-0.000090,-0.000003,0.000077,0.056097,0.002691,-0.000076,-0.000075,0.000003,0.056103,-0.000003,-0.000073,0.000073,0.007189,-0.000009,0.000010,0.007198,0.000008,0.007197
229_004,0.060392,0.003105,0.003103,0.000085,0.000013,-0.000071,0.060415,0.003104,0.000097,0.000077,-0.000014,0.060392,0.000014,0.000077,-0.000083,0.007983,0.000012,-0.000008,0.007968,-0.000012,0.007970
229_005,0.068820,0.004008,0.004008,-0.000008,0.000001,0.000008,0.068820,0.004008,-0.000008,-0.000008,-0.000001,0.068820,0.000001,-0.000008,0.000008,0.009129,-0.000031,0.000031,0.009129,0.000031,0.009129
229_006,0.072446,0.004419,0.004421,0.000012,-0.000005,-0.000019,0.072436,0.004418,0.000012,0.000012,0.000005,0.072446,-0.000004,0.000012,-0.000019,0.009918,-0.000000,0.000000,0.009917,0.000000,0.009926
229_007,0.079487,0.005308,0.005302,0.000039,-0.000014,-0.000041,0.079487,0.005302,0.000036,0.000037,0.000011,0.079474,-0.000010,0.000046,-0.000039,0.010887,0.000005,0.000000,0.010874,-0.000002,0.010871
229_008,0.084464,0.005947,0.005944,0.000111,0.000001,-0.000094,0.084469,0.005945,0.000105,0.000112,0.000001,0.084443,0.000000,0.000119,-0.000100,0.011966,-0.000013,0.000009,0.011958,0.000010,0.011970
229_009,0.087971,0.006435,0.006432,0.000047,-0.000003,-0.000044,0.088156,0.006448,0.000059,0.000054,0.000003,0.088152,-0.000004,0.000053,-0.000056,0.012750,-0.000021,0.000023,0.012759,0.000021,0.012746
229_010,0.095855,0.007595,0.007597,-0.000094,0.000000,0.000064,0.095816,0.007593,-0.000072,-0.000072,-0.000003,0.095857,0.000001,-0.000091,0.000064,0.013908,0.000021,-0.000018,0.013905,-0.000018,0.013901
229_011,0.099122,0.008083,0.008083,-0.000006,0.000031,0.000006,0.099151,0.008085,0.000008,0.000004,-0.000032,0.099165,0.000032,0.000012,-0.000011,0.014734,0.000023,-0.000019,0.014740,-0.000024,0.014735
229_012,0.105536,0.009113,0.009096,-0.000055,0.000003,0.000075,0.105551,0.009112,-0.000055,-0.000055,-0.000008,0.105537,0.000003,-0.000055,0.000074,0.015933,-0.000020,0.000020,0.015933,0.000020,0.015906
229_013,0.109365,0.009757,0.009737,-0.000019,0.000004,0.000031,0.109365,0.009756,-0.000007,-0.000009,-0.000011,0.109374,0.000004,-0.000017,0.000028,0.016595,-0.000014,0.000014,0.016595,0.000014,0.016560
229_014,0.115616,0.010817,0.010812,0.000083,0.000002,-0.000078,0.115620,0.010817,0.000083,0.000083,-0.000003,0.115617,0.000002,0.000083,-0.000079,0.017794,0.000018,-0.000018,0.017794,-0.000018,0.017788
229_015,0.120543,0.011666,0.011666,0.000028,-0.000013,-0.000028,0.120543,0.011666,0.000028,0.000028,0.000013,0.120543,-0.000013,0.000028,-0.000028,0.018900,0.000017,-0.000017,0.018900,-0.000017,0.018900
229_016,0.125517,0.012555,0.012553,0.000005,-0.000006,0.000009,0.125520,0.012552,-0.000006,0.000005,0.000007,0.125504,-0.000006,-0.000002,0.000002,0.020084,-0.000010,0.000009,0.020080,0.000007,0.020080
229_017,0.129817,0.013365,0.013365,0.000054,0.000023,-0.000054,0.129817,0.013365,0.000054,0.000054,-0.000023,0.129817,0.000023,0.000054,-0.000054,0.021108,-0.000005,0.000005,0.021108,0.000005,0.021108
229_018,0.134597,0.014313,0.014311,-0.000095,0.000007,0.000097,0.134597,0.014311,-0.000095,-0.000097,-0.000007,0.134582,0.000006,-0.000103,0.000103,0.022014,-0.000013,0.000013,0.022009,0.000015,0.022009
229_019,0.139857,0.015359,0.015359,-0.000034,0.000001,0.000029,0.139815,0.015350,-0.000046,-0.000013,-0.000002,0.139776,-0.000000,-0.000035,0.000013,0.023153,-0.000004,0.000007,0.023141,0.000004,0.023158
229_020,0.145622,0.016543,0.016543,0.000025,0.000022,-0.000025,0.145647,0.016545,0.000039,0.000014,-0.000024,0.145660,0.000024,0.000022,-0.000041,0.024383,0.000019,-0.000020,0.024371,-0.000020,0.024383
229_021,0.149214,0.017290,0.017277,0.000023,-0.000004,-0.000021,0.149203,0.017273,0.000023,0.000042,0.000003,0.149171,-0.000003,0.000039,-0.000029,0.025331,-0.000002,0.000002,0.025296,0.000002,0.025304
229_022,0.155087,0.018579,0.018567,0.000105,-0.000013,-0.000097,0.155124,0.018575,0.000115,0.000114,0.000012,0.155044,-0.000013,0.000091,-0.000084,0.026563,-0.000021,0.000023,0.026558,0.000026,0.026545
229_023,0.159438,0.019541,0.019541,0.000018,-0.000038,-0.000018,0.159438,0.019541,0.000018,0.000018,0.000038,0.159438,-0.000038,0.000018,-0.000018,0.027689,-0.000001,0.000001,0.027689,0.000001,0.027689
229_024,0.164744,0.020757,0.020755,0.000172,-0.000000,-0.000149,0.164773,0.020757,0.000161,0.000161,0.000004,0.164744,-0.000000,0.000172,-0.000149,0.028855,0.000020,-0.000023,0.028855,-0.000023,0.028853
229_025,0.170466,0.021977,0.021983,-0.000019,-0.000021,0.000012,0.170445,0.021974,-0.000027,-0.000014,0.000024,0.170440,-0.000019,-0.000017,0.000012,0.030267,0.000017,-0.000017,0.030260,-0.000021,0.030273
229_026,0.174424,0.022869,0.022873,0.000050,0.000030,-0.000062,0.174423,0.022869,0.000060,0.000050,-0.000030,0.174437,0.000030,0.000058,-0.000061,0.031515,0.000024,-0.000023,0.031516,-0.000023,0.031523
229_027,0.180599,0.024357,0.024337,0.000001,-0.000006,0.000022,0.180613,0.024357,0.000001,0.000001,0.000001,0.180596,-0.000006,0.000000,0.000024,0.033108,-0.000022,0.000022,0.033108,0.000022,0.033075
229_028,0.186337,0.025801,0.025805,0.000075,-0.000001,-0.000087,0.186339,0.025810,0.000075,0.000090,0.000001,0.186340,-0.000001,0.000090,-0.000079,0.034150,0.000004,-0.000004,0.034168,-0.000004,0.034159
229_029,0.190491,0.026841,0.026841,0.000087,0.000008,-0.000087,0.190491,0.026841,0.000087,0.000087,-0.000008,0.190491,0.000008,0.000087,-0.000087,0.035373,0.000019,-0.000019,0.035373,-0.000019,0.035373
229_030,0.194729,0.027876,0.027881,-0.000032,-0.000036,0.000022,0.194739,0.027880,-0.000026,-0.000022,0.000036,0.194740,-0.000035,-0.000022,0.000022,0.036460,0.000007,-0.000007,0.036469,-0.000007,0.036468
229_031,0.199731,0.029138,0.029128,0.000054,-0.000016,-0.000040,0.199753,0.029145,0.000055,0.000061,0.000011,0.199744,-0.000013,0.000061,-0.000044,0.037967,0.000004,-0.000004,0.037977,-0.000005,0.037953
229_032,0.207044,0.031092,0.031078,-0.000158,-0.000010,0.000147,0.207047,0.031079,-0.000154,-0.000121,0.000005,0.207032,-0.000005,-0.000122,0.000147,0.039661,-0.000026,0.000028,0.039636,0.000027,0.039638
229_033,0.210607,0.032050,0.032037,-0.000168,0.000011,0.000149,0.210626,0.032026,-0.000180,-0.000130,-0.000011,0.210614,0.000013,-0.000130,0.000164,0.040765,-0.000041,0.000040,0.040723,0.000041,0.040743
229_034,0.215921,0.033507,0.033488,-0.000140,0.000015,0.000143,0.216006,0.033495,-0.000135,-0.000113,-0.000013,0.215949,0.000017,-0.000123,0.000133,0.042057,-0.000042,0.000044,0.042030,0.000041,0.042022
229_035,0.221172,0.034923,0.034915,-0.000097,0.000011,0.000073,0.221154,0.034912,-0.000079,-0.000059,-0.000013,0.221167,0.000014,-0.000062,0.000083,0.043512,-0.000012,0.000014,0.043489,0.000011,0.043499
229_036,0.227603,0.036622,0.036623,-0.000103,-0.000003,0.000101,0.227642,0.036621,-0.000087,-0.000106,0.000002,0.227636,-0.000002,-0.000114,0.000081,0.045394,0.000022,-0.000019,0.045389,-0.000020,0.045395
229_037,0.232703,0.038020,0.038024,0.000043,-0.000008,-0.000039,0.232681,0.038020,0.000051,0.000051,0.000010,0.232703,-0.000008,0.000043,-0.000039,0.046909,-0.000023,0.000018,0.046909,0.000018,0.046916
229_038,0.238691,0.039768,0.039752,0.000039,0.000025,-0.000070,0.238674,0.039751,0.000054,0.000077,-0.000029,0.238669,0.000028,0.000055,-0.000062,0.048554,-0.000028,0.000031,0.048525,0.000032,0.048529
229_039,0.242798,0.040964,0.040951,-0.000125,0.000007,0.000128,0.242819,0.040957,-0.000116,-0.000118,-0.000008,0.242751,0.000004,-0.000100,0.000111,0.049707,-0.000031,0.000032,0.049702,0.000032,0.049691
229_040,0.249154,0.042847,0.042847,-0.000127,0.000008,0.000127,0.249154,0.042847,-0.000127,-0.000127,-0.000008,0.249154,0.000008,-0.000127,0.000127,0.051400,-0.000013,0.000013,0.051400,0.000013,0.051400
229_041,0.254927,0.044532,0.044532,-0.000163,0.000005,0.000161,0.254936,0.044532,-0.000158,-0.000158,-0.000005,0.254918,0.000004,-0.000165,0.000165,0.053100,0.000044,-0.000044,0.053098,-0.000043,0.053097
229_042,0.259154,0.045790,0.045790,-0.000045,-0.000011,0.000045,0.259154,0.045790,-0.000045,-0.000045,0.000011,0.259154,-0.000011,-0.000045,0.000045,0.054654,0.000038,-0.000038,0.054654,-0.000038,0.054654
229_043,0.266735,0.048152,0.048143,0.000077,-0.000004,-0.000107,0.266829,0.048159,0.000101,0.000106,0.000005,0.266776,-0.000008,0.000097,-0.000103,0.056579,0.000036,-0.000034,0.056589,-0.000033,0.056574
229_044,0.270861,0.049420,0.049436,0.000204,-0.000026,-0.000225,0.270813,0.049421,0.000211,0.000206,0.000031,0.270924,-0.000030,0.000243,-0.000166,0.057996,0.000045,-0.000045,0.057989,-0.000046,0.058023
229_045,0.277600,0.051574,0.051567,0.000040,-0.000039,-0.000033,0.277602,0.051564,0.000045,0.000027,0.000039,0.277596,-0.000039,0.000030,-0.000034,0.059627,-0.000019,0.000018,0.059610,0.000019,0.059615
229_046,0.284250,0.053678,0.053681,0.000167,-0.000005,-0.000193,0.284174,0.053682,0.000163,0.000145,0.000007,0.284200,-0.000006,0.000158,-0.000184,0.061440,0.000013,-0.000014,0.061454,-0.000014,0.061444
229_047,0.289983,0.055405,0.055416,-0.000072,-0.000020,0.000071,0.289983,0.055414,-0.000072,-0.000076,0.000016,0.290061,-0.000016,-0.000100,0.000070,0.063366,0.000037,-0.000037,0.063376,-0.000037,0.063371
229_048,0.295566,0.057199,0.057191,-0.000224,-0.000009,0.000181,0.295622,0.057207,-0.000191,-0.000209,0.000011,0.295603,-0.000014,-0.000187,0.000224,0.065318,0.000012,-0.000011,0.065325,-0.000010,0.065302
229_049,0.301957,0.059331,0.059327,0.000203,-0.000004,-0.000216,0.302016,0.059329,0.000184,0.000228,0.000006,0.301988,-0.000006,0.000220,-0.000201,0.067418,0.000071,-0.000064,0.067408,-0.000073,0.067412
